"# PDIoT walking data"
"# Start time: 20190922T153401"
"# Group: B"
"# Subject: test2"
"# Activity type: Walking (level ground)"
"# Sensor position: Wrist"
"# Side of body: Left"
"# Sensor mounting: Body"
"# Number of steps: 30"
"# Notes: "
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1569162841941","0","-0.94433594","0.328125","-0.052734375","15.84375","-2.75","-2.21875"
"1569162842031","1","-0.9003906","0.421875","-0.052734375","22.75","-8.6875","-0.125"
"1569162842151","2","-0.8925781","0.45996094","-0.03125","-0.0625","-5.21875","13.78125"
"1569162842242","3","-0.8544922","0.43847656","-0.06640625","6.625","-23.4375","19.6875"
"1569162842332","4","-0.8125","0.5136719","-0.078125","-0.8125","-16.6875","18.28125"
"1569162842452","5","-0.91015625","0.5654297","-0.080078125","-5.5","4.125","29.65625"
"1569162842542","6","-1.09375","0.5341797","-0.07421875","-6.84375","12.75","22.875"
"1569162842632","7","-0.8408203","0.47070312","-0.09667969","1.09375","-0.25","33.6875"
"1569162842752","8","-0.9873047","0.33984375","-0.15136719","-34.0","23.125","48.15625"
"1569162842842","9","-0.8183594","0.23339844","-0.055664062","-66.46875","22.9375","16.90625"
"1569162842932","10","-0.7138672","0.25","-0.09375","-21.5625","22.3125","-28.75"
"1569162843052","11","-0.81152344","0.34570312","-0.09082031","-15.03125","26.0","-73.6875"
"1569162843143","12","-0.9550781","0.42578125","-0.09863281","-10.8125","32.09375","-101.34375"
"1569162843232","13","-1.3662109","0.5917969","-0.16113281","3.46875","40.375","-114.75"
"1569162843352","14","-1.0234375","0.8515625","-0.072265625","11.34375","6.5625","-39.5"
"1569162843442","15","-0.81640625","0.54589844","-0.17480469","48.15625","-24.125","72.6875"
"1569162843532","16","-1.1162109","0.56152344","-0.009765625","33.75","14.5625","104.125"
"1569162843654","17","-1.0966797","0.3359375","0.0146484375","-7.78125","-13.4375","138.71875"
"1569162843742","18","-0.83984375","0.22265625","-0.05078125","-20.03125","-31.5625","116.3125"
"1569162843832","19","-0.7685547","0.20214844","-0.15820312","-10.40625","-3.4375","42.78125"
"1569162843951","20","-1.0478516","0.33691406","-0.24511719","15.0","26.46875","-69.90625"
"1569162844042","21","-0.73535156","0.5136719","-0.08984375","8.34375","6.40625","-65.9375"
"1569162844132","22","-0.984375","0.4814453","-0.1328125","-27.46875","7.3125","-54.28125"
"1569162844252","23","-0.7402344","0.35253906","-0.07421875","-27.125","4.8125","-64.53125"
"1569162844342","24","-0.78222656","0.4892578","-0.13183594","-10.875","17.125","-82.15625"
"1569162844432","25","-1.0117188","0.58691406","-0.13476562","-14.25","19.75","-77.03125"
"1569162844552","26","-1.296875","0.78125","-0.22949219","23.4375","18.40625","-41.9375"
"1569162844642","27","-0.8935547","0.65527344","-0.0703125","-30.71875","-14.0","68.34375"
"1569162844732","28","-1.0585938","0.51464844","-0.13085938","84.8125","-15.28125","103.1875"
"1569162844882","29","-1.0107422","0.39648438","-0.0068359375","-9.28125","-11.125","127.5"
"1569162844941","30","-0.90527344","0.23730469","-0.052734375","0.21875","-34.5625","119.3125"
"1569162845033","31","-0.79589844","0.1640625","-0.17675781","-13.6875","-19.375","59.0625"
"1569162845153","32","-0.9736328","0.22558594","-0.19726562","-13.125","40.15625","-66.125"
"1569162845243","33","-0.84472656","0.5761719","-0.13867188","11.15625","16.78125","-78.5625"
"1569162845332","34","-0.8730469","0.5644531","-0.15234375","-1.78125","4.5625","-63.25"
"1569162845452","35","-0.71875","0.37597656","-0.12792969","-45.71875","16.9375","-66.96875"
"1569162845542","36","-0.77734375","0.49902344","-0.10253906","-32.125","36.53125","-81.9375"
"1569162845632","37","-1.1523438","0.67871094","-0.20703125","-1.40625","37.09375","-72.28125"
"1569162845752","38","-1.1572266","0.98339844","-0.17480469","10.375","6.625","-4.28125"
"1569162845842","39","-1.0615234","0.46191406","-0.21972656","29.90625","-39.0625","103.5"
"1569162845932","40","-0.9589844","0.5410156","-0.1015625","15.0","-6.125","111.25"
"1569162846052","41","-0.9472656","0.3564453","-0.06347656","-22.34375","-31.3125","125.34375"
"1569162846143","42","-0.75097656","0.23828125","-0.12109375","-30.34375","-36.9375","94.09375"
"1569162846232","43","-0.90625","0.23828125","-0.21679688","-18.875","3.40625","5.125"
"1569162846352","44","-0.9003906","0.54785156","-0.17480469","34.09375","40.5","-89.125"
"1569162846442","45","-1.0117188","0.40429688","-0.20214844","-13.1875","11.40625","-56.03125"
"1569162846532","46","-0.76171875","0.41015625","-0.080078125","-10.15625","20.1875","-88.5625"
"1569162846652","47","-0.84277344","0.5390625","-0.11230469","-11.5625","33.90625","-97.4375"
"1569162846742","48","-0.96875","0.6503906","-0.13574219","-15.15625","32.15625","-81.0"
"1569162846862","49","-1.2832031","0.93359375","-0.2421875","19.5625","21.34375","-44.375"
"1569162846952","50","-0.9941406","0.76660156","-0.025390625","-47.25","-26.625","63.875"
"1569162847041","51","-1.0380859","0.6015625","-0.08105469","63.59375","-45.78125","121.875"
"1569162847162","52","-0.97753906","0.42285156","-0.034179688","-9.0625","-42.96875","148.71875"
"1569162847222","53","-0.79589844","0.27441406","-0.057617188","-15.59375","-45.65625","116.4375"
"1569162847342","54","-0.6933594","0.17089844","-0.13671875","0.03125","-22.40625","47.53125"
"1569162847432","55","-1.0087891","0.34179688","-0.16699219","3.59375","42.21875","-69.03125"
"1569162847522","56","-0.859375","0.56933594","-0.06347656","0.40625","13.96875","-79.25"
"1569162847643","57","-0.83984375","0.46289062","-0.059570312","-16.375","20.8125","-89.96875"
"1569162847732","58","-0.7939453","0.54785156","-0.07910156","-8.1875","43.8125","-110.6875"
"1569162847852","59","-0.85058594","0.7138672","-0.049804688","-0.25","38.5625","-88.875"
"1569162847942","60","-1.0595703","0.8857422","-0.17382812","9.9375","18.59375","-41.21875"
"1569162848031","61","-1.0791016","0.89453125","-0.12890625","8.90625","1.8125","30.1875"
"1569162848122","62","-1.1376953","0.57910156","-0.19335938","62.4375","-31.5625","114.71875"
"1569162848242","63","-1.0205078","0.52734375","-0.030273438","-1.46875","-8.5625","144.40625"
"1569162848332","64","-0.9033203","0.27246094","-0.08300781","-14.46875","-47.25","145.5625"
"1569162848422","65","-0.68847656","0.20996094","-0.12597656","-27.40625","-32.375","88.25"
"1569162848542","66","-0.8730469","0.17773438","-0.18359375","-36.28125","18.0","-29.3125"
"1569162848632","67","-0.8730469","0.54589844","-0.27246094","69.25","30.75","-128.0625"
"1569162848722","68","-1.0751953","0.5986328","-0.29589844","9.1875","28.625","-107.0"
"1569162848843","69","-0.8671875","0.3720703","-0.15234375","-48.40625","35.25","-116.96875"
"1569162848933","70","-0.8769531","0.62109375","-0.16308594","-10.40625","39.21875","-124.09375"
"1569162849023","71","-1.0908203","0.8261719","-0.22851562","7.375","4.0625","-75.75"
"1569162849143","72","-1.2050781","0.99902344","-0.22070312","-32.3125","-4.21875","12.1875"
"1569162849232","73","-1.0039062","0.6171875","-0.20410156","24.53125","-40.375","120.53125"
"1569162849322","74","-1.1220703","0.61035156","-0.140625","39.09375","-19.0","143.96875"
"1569162849442","75","-1.0146484","0.31445312","-0.06347656","-5.75","-30.96875","160.03125"
"1569162849532","76","-0.765625","0.19824219","-0.0390625","3.90625","-40.375","120.28125"
"1569162849622","77","-0.8691406","0.16601562","-0.16308594","-8.3125","-11.0625","14.625"
"1569162849742","78","-0.8935547","0.3642578","-0.23339844","4.875","15.1875","-114.15625"
"1569162849833","79","-0.9980469","0.49804688","-0.30859375","-11.71875","12.5625","-103.59375"
"1569162849923","80","-0.85546875","0.48046875","-0.15039062","-24.625","28.5625","-123.5"
"1569162850043","81","-0.77734375","0.6308594","-0.16308594","-3.1875","22.4375","-106.34375"
"1569162850132","82","-0.89941406","0.69433594","-0.14160156","-28.46875","23.125","-66.40625"
"1569162850222","83","-1.3417969","0.8017578","-0.3076172","32.34375","20.375","-33.40625"
"1569162850342","84","-0.9248047","0.7597656","-0.14355469","18.84375","-27.125","74.3125"
"1569162850432","85","-1.0673828","0.5908203","-0.22070312","82.8125","-28.15625","130.46875"
"1569162850522","86","-1.0244141","0.4638672","-0.041992188","-13.75","-5.5625","146.65625"
"1569162850642","87","-0.8564453","0.28222656","-0.036132812","-34.4375","-34.25","141.03125"
"1569162850732","88","-0.7685547","0.13183594","-0.12207031","-25.65625","-27.59375","62.5"
"1569162850822","89","-0.9355469","0.24804688","-0.171875","-13.5625","20.75","-73.5"
"1569162850972","90","-0.8496094","0.5361328","-0.1640625","5.34375","19.09375","-110.0"
"1569162851032","91","-0.8769531","0.5546875","-0.10253906","-31.03125","38.125","-117.3125"
"1569162851122","92","-0.8330078","0.5029297","-0.08984375","-13.375","33.3125","-112.1875"
"1569162851242","93","-0.8359375","0.703125","-0.10253906","1.3125","19.9375","-86.75"
"1569162851332","94","-1.1699219","0.7783203","-0.20703125","12.3125","7.96875","-35.34375"
"1569162851422","95","-1.1064453","0.7714844","-0.09277344","-14.78125","-12.59375","43.0"
"1569162851542","96","-1.1015625","0.4580078","-0.17871094","43.0","-39.8125","118.28125"
"1569162851632","97","-1.0605469","0.46777344","-0.044921875","-9.78125","-20.15625","136.53125"
"1569162851722","98","-0.8769531","0.25976562","-0.06738281","-26.875","-52.5625","140.65625"
"1569162851842","99","-0.6123047","0.22070312","-0.08300781","5.46875","-36.6875","82.375"
"1569162851932","100","-0.92578125","0.19824219","-0.068359375","-16.75","22.6875","-36.15625"
