"# PDIoT walking data"
"# Start time: 20191120T125235"
"# Group: NaN"
"# Subject: http://a5a7aram.ddns.net:5000/index?data="
"# Activity type: NaN"
"# Sensor position: NaN"
"# Side of body: Left"
"# Sensor mounting: Body"
"# Number of steps: 10"
"# Notes: "
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1574254355106","0","0.19140625","0.9560547","0.12988281","-0.125","-1.25","-5.03125"
"1574254355197","1","0.17871094","0.95996094","0.09277344","0.65625","1.75","-3.375"
"1574254355316","2","0.18066406","0.9658203","0.09765625","1.75","9.125","6.46875"
"1574254355405","3","0.18652344","0.9638672","0.12207031","1.15625","5.65625","4.0"
"1574254355526","4","0.20117188","0.94433594","0.09863281","3.40625","11.28125","4.3125"
"1574254355615","5","0.22753906","0.9667969","0.095703125","10.375","4.125","-10.5625"
"1574254355705","6","0.25","1.1464844","0.060546875","16.21875","0.65625","-61.78125"
"1574254355797","7","0.18457031","1.4804688","0.5703125","-15.59375","-29.4375","-129.59375"
"1574254355915","8","-0.328125","1.3056641","0.26953125","-79.90625","66.09375","-123.4375"
"1574254356005","9","0.953125","-0.08691406","-0.39257812","-43.40625","22.125","42.96875"
"1574254356096","10","-0.3876953","0.6347656","0.0068359375","1.75","-75.34375","197.125"
"1574254356217","11","-1.3339844","1.1240234","0.4404297","34.46875","-33.28125","-16.8125"
"1574254356306","12","-0.12695312","0.609375","0.2763672","18.46875","-1.25","-24.375"
"1574254356396","13","-0.01953125","1.0322266","0.16894531","-8.1875","0.59375","15.5"
"1574254356516","14","-0.13085938","0.890625","0.12890625","-7.8125","-4.21875","25.5625"
"1574254356607","15","0.21875","0.96191406","0.24804688","4.6875","5.40625","22.03125"
"1574254356696","16","0.17285156","1.0498047","0.2421875","17.625","26.84375","-19.5"
"1574254356817","17","0.3564453","1.4550781","0.11816406","39.15625","36.71875","-27.96875"
"1574254356906","18","-1.0712891","2.0","0.29101562","14.8125","-37.4375","-218.03125"
"1574254356997","19","0.40820312","1.3037109","0.171875","-31.75","111.9375","-190.625"
"1574254357117","20","1.1806641","-0.5908203","-0.37597656","-49.5","-76.4375","148.90625"
"1574254357206","21","-2.0","0.7734375","0.20019531","4.375","-26.03125","254.75"
"1574254357300","22","-0.07324219","2.0","1.7255859","-13.0625","-27.53125","13.28125"
"1574254357418","23","-0.17382812","0.984375","0.37109375","-10.625","13.53125","21.34375"
"1574254357507","24","0.0","0.99609375","0.2578125","8.84375","8.34375","47.53125"
"1574254357596","25","0.037109375","0.921875","0.3095703","18.71875","0.53125","5.78125"
"1574254357716","26","0.07324219","1.1416016","0.22851562","33.125","15.96875","-20.71875"
"1574254357806","27","0.9560547","1.8164062","0.09472656","12.5","88.3125","-69.65625"
"1574254357897","28","-0.55371094","1.9902344","0.59277344","-39.5","35.4375","-250.875"
"1574254358016","29","0.74902344","-0.32910156","-0.20117188","-30.78125","31.65625","-11.96875"
"1574254358106","30","0.16796875","-0.068359375","-0.29003906","-17.78125","-126.71875","257.90625"
"1574254358197","31","-2.0","-0.11425781","0.1015625","8.65625","-66.96875","-32.84375"
"1574254358316","32","-0.12011719","1.0449219","-0.26757812","16.21875","27.9375","-9.96875"
"1574254358406","33","-0.1484375","0.97753906","0.25","-30.65625","-6.125","37.65625"
"1574254358496","34","-0.02734375","1.0117188","0.27929688","7.8125","36.125","31.53125"
"1574254358616","35","-0.091796875","0.8466797","0.38964844","9.9375","13.15625","-0.625"
"1574254358706","36","0.018554688","1.2080078","-0.06542969","26.78125","20.96875","-1.0625"
"1574254358796","37","0.7705078","1.484375","0.46875","21.28125","26.0","-84.4375"
"1574254358920","38","-0.24511719","1.8671875","0.53808594","-8.3125","65.78125","-202.90625"
"1574254359005","39","0.82128906","-0.5527344","0.024414062","-17.59375","49.96875","27.28125"
"1574254359096","40","-0.2548828","9.765625E-4","-0.19628906","-26.6875","-186.21875","256.03125"
"1574254359220","41","-2.0","-0.20605469","-1.3710938","56.0625","-24.1875","-64.40625"
"1574254359306","42","-0.44628906","0.09472656","0.6386719","8.84375","19.21875","-13.0625"
"1574254359396","43","-0.15917969","1.0136719","0.40234375","-15.8125","-6.4375","40.21875"
"1574254359517","44","0.078125","0.90722656","0.28125","5.21875","14.625","48.3125"
"1574254359607","45","0.07910156","0.90625","0.2783203","9.6875","10.59375","1.09375"
"1574254359698","46","0.09277344","1.2929688","0.0390625","31.84375","28.5625","-26.75"
"1574254359817","47","1.3828125","1.2207031","0.9824219","21.40625","78.90625","-95.71875"
"1574254359907","48","-0.359375","1.7939453","0.55078125","-16.5","30.3125","-217.1875"
"1574254359997","49","1.1787109","-0.7783203","-0.07519531","0.53125","3.21875","28.5"
"1574254360115","50","-0.48535156","-0.14550781","0.15820312","-25.59375","-177.5","274.65625"
"1574254360205","51","2.0","-0.7246094","0.7314453","32.8125","272.25","22.4375"
"1574254360295","52","-0.36621094","0.78808594","0.21972656","-10.875","5.40625","-4.09375"
"1574254360416","53","-0.09667969","1.0742188","0.30566406","1.5","-3.0","61.25"
"1574254360505","54","0.0107421875","0.8183594","0.14746094","11.9375","15.96875","30.0"
"1574254360595","55","-0.041015625","0.9326172","0.37304688","20.5625","14.375","-11.125"
"1574254360715","56","0.40625","1.6943359","0.14453125","29.03125","23.375","-36.625"
"1574254360837","57","-0.9824219","2.0","0.35839844","-6.59375","-121.0625","-244.46875"
"1574254360897","58","0.08203125","0.7832031","0.4140625","-8.3125","62.375","-174.8125"
"1574254360987","59","0.9013672","-0.3984375","-0.06738281","-1.65625","-26.25","122.1875"
"1574254361107","60","-1.1757812","0.2548828","0.30371094","-25.09375","-155.59375","244.78125"
"1574254361196","61","2.0","-0.47851562","2.0","-10.875","243.21875","106.125"
"1574254361317","62","-0.31347656","1.046875","0.1953125","-1.84375","0.90625","9.5625"
"1574254361405","63","-0.0703125","1.0341797","0.36132812","7.0","6.09375","47.34375"
"1574254361495","64","-0.07714844","0.8359375","0.19921875","7.375","9.03125","35.6875"
"1574254361585","65","-0.15136719","0.8544922","0.2734375","14.625","4.4375","-15.40625"
"1574254361706","66","0.27539062","1.5380859","-0.083984375","27.875","27.21875","-17.53125"
"1574254361856","67","0.38183594","1.3994141","0.45996094","-9.53125","-11.125","-100.53125"
"1574254361885","68","-0.08691406","2.0","0.7294922","13.40625","45.53125","-272.15625"
"1574254362007","69","1.3632812","-0.6357422","0.07519531","8.90625","22.75","33.5"
"1574254362097","70","0.6191406","0.65625","0.10253906","-10.40625","-215.65625","342.625"
"1574254362186","71","-2.0","1.5410156","1.2353516","58.15625","-156.5625","226.59375"
"1574254362307","72","-0.8798828","2.0","0.09277344","22.03125","-30.40625","-152.46875"
"1574254362395","73","0.08496094","0.9355469","0.09863281","-3.0625","43.4375","-30.15625"
"1574254362485","74","0.034179688","0.95996094","0.27539062","-14.125","19.6875","-1.25"
"1574254362606","75","0.22265625","0.9560547","0.3125","26.90625","11.9375","11.03125"
"1574254362696","76","0.15039062","0.91796875","0.08105469","16.40625","2.1875","-24.78125"
"1574254362785","77","0.09863281","0.96777344","0.24511719","12.3125","-0.4375","-32.96875"
"1574254362935","78","0.099609375","1.2158203","0.0146484375","52.21875","16.40625","-67.71875"
"1574254362995","79","1.1484375","1.8378906","0.17675781","78.71875","-46.34375","-193.125"
"1574254363085","80","0.3701172","0.984375","0.43652344","71.34375","-122.75","-157.5625"
"1574254363237","81","0.3671875","0.3408203","0.7480469","101.59375","-168.78125","65.84375"
"1574254363357","82","0.140625","0.68066406","1.3144531","75.90625","-249.46875","266.78125"
"1574254363416","83","0.033203125","2.0","1.9150391","-9.0625","-313.5","345.6875"
"1574254363506","84","-2.0","1.3505859","0.9765625","-56.71875","25.8125","-13.3125"
