"# PDIoT walking data"
"# Start time: 20190922T153444"
"# Group: B"
"# Subject: test2"
"# Activity type: Walking (level ground)"
"# Sensor position: Wrist"
"# Side of body: Left"
"# Sensor mounting: Body"
"# Number of steps: 10"
"# Notes: "
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1569162884661","0","-0.92089844","0.123046875","-0.11621094","-13.0625","1.6875","-56.15625"
"1569162884782","1","-1.0898438","0.20898438","-0.14941406","-16.0","9.9375","-68.8125"
"1569162884872","2","-1.2363281","0.3779297","-0.1796875","2.375","9.8125","-34.6875"
"1569162884962","3","-0.95996094","0.33398438","-0.15429688","17.5625","-17.96875","42.15625"
"1569162885082","4","-1.1171875","0.22167969","-0.19921875","38.5625","-2.34375","88.1875"
"1569162885172","5","-1.1445312","0.23730469","-0.09765625","15.1875","24.59375","90.5"
"1569162885292","6","-0.98535156","0.15722656","-0.1015625","-12.09375","8.34375","97.34375"
"1569162885382","7","-0.8378906","0.14550781","-0.11425781","1.03125","-4.71875","68.90625"
"1569162885472","8","-0.7558594","0.12890625","-0.13867188","1.6875","1.03125","18.0"
"1569162885562","9","-0.96191406","0.17382812","-0.24316406","2.65625","18.84375","-53.90625"
"1569162885682","10","-1.1132812","0.33203125","-0.19238281","-48.96875","26.71875","-84.625"
"1569162885772","11","-0.9921875","0.23632812","-0.14746094","-11.375","-2.6875","-48.71875"
"1569162885862","12","-1.0771484","0.24414062","-0.16992188","-65.4375","-2.21875","-61.0"
"1569162885982","13","-0.81933594","0.24511719","-0.13574219","-23.21875","-9.21875","-62.5625"
"1569162886072","14","-0.8886719","0.38671875","-0.19042969","-14.46875","-0.1875","-60.0"
"1569162886162","15","-1.0019531","0.4423828","-0.20410156","-4.84375","3.34375","-33.09375"
"1569162886283","16","-1.0888672","0.37890625","-0.20996094","10.46875","-0.5","8.46875"
"1569162886372","17","-1.15625","0.44140625","-0.15820312","33.125","3.15625","42.59375"
"1569162886462","18","-1.0791016","0.203125","-0.17382812","33.84375","-13.3125","108.3125"
"1569162886582","19","-1.1748047","0.33691406","-0.1328125","13.46875","31.90625","97.875"
"1569162886672","20","-1.0253906","0.12402344","-0.0234375","-21.5625","-2.28125","106.96875"
"1569162886761","21","-0.73339844","0.13769531","-0.095703125","-2.40625","-25.46875","77.4375"
"1569162886881","22","-0.6972656","0.21582031","-0.16992188","8.84375","-5.5625","9.125"
"1569162886972","23","-1.0859375","0.3017578","-0.29589844","0.53125","36.78125","-74.21875"
"1569162887061","24","-0.7607422","0.4501953","-0.076171875","-49.625","13.65625","-69.34375"
"1569162887181","25","-1.1542969","0.3310547","-0.25195312","-4.71875","7.96875","-55.1875"
"1569162887272","26","-0.8828125","0.265625","-0.08203125","-39.5","-1.34375","-87.40625"
"1569162887361","27","-0.8808594","0.4326172","-0.19726562","21.90625","1.4375","-79.375"
"1569162887482","28","-0.9550781","0.52734375","-0.24414062","12.25","3.71875","-55.375"
"1569162887571","29","-1.0527344","0.54785156","-0.24023438","-1.53125","0.15625","-1.25"
"1569162887661","30","-1.1738281","0.5732422","-0.22363281","18.71875","6.34375","45.03125"
"1569162887782","31","-1.0966797","0.34277344","-0.203125","-4.78125","-11.71875","113.03125"
"1569162887902","32","-1.1865234","0.4189453","-0.22265625","30.5","14.75","109.96875"
"1569162887962","33","-0.96484375","0.2529297","-0.14746094","-35.21875","-13.1875","116.0625"
"1569162888082","34","-0.7089844","0.22363281","-0.13574219","-8.625","-23.4375","90.25"
"1569162888202","35","-0.6435547","0.32421875","-0.16308594","3.84375","-6.375","37.46875"
