"# PDIoT walking data"
"# Start time: 20191021T173313"
"# Group: NaN"
"# Subject: http://192.168.105.11:5000/index?data="
"# Activity type: NaN"
"# Sensor position: NaN"
"# Side of body: Left"
"# Sensor mounting: Body"
"# Number of steps: 10"
"# Notes: "
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1571675593927","0","-0.07714844","0.9736328","0.14550781","-6.0","-5.6875","-0.5"
"1571675594018","1","-0.06542969","0.9736328","0.140625","-5.4375","-1.25","-0.9375"
"1571675594137","2","-0.08203125","0.9628906","0.13964844","-3.25","0.21875","0.0"
"1571675594228","3","-0.08496094","0.9658203","0.15527344","-0.75","5.34375","1.375"
"1571675594318","4","-0.08691406","0.9716797","0.14355469","-2.09375","4.75","1.21875"
"1571675594437","5","-0.08496094","0.9707031","0.17382812","-1.3125","3.71875","1.6875"
"1571675594528","6","-0.059570312","0.97265625","0.15527344","-0.625","4.5","1.03125"
"1571675594619","7","-0.083984375","0.95996094","0.16210938","-0.625","2.59375","1.15625"
"1571675594739","8","-0.09375","0.9707031","0.17089844","-0.875","5.0625","2.1875"
"1571675594827","9","-0.08496094","0.97558594","0.14648438","-1.40625","3.03125","2.0625"
"1571675594920","10","-0.07714844","0.9589844","0.17578125","-3.375","5.0625","2.84375"
"1571675595040","11","-0.0703125","0.96484375","0.16601562","-2.9375","3.15625","2.375"
"1571675595131","12","-0.07324219","0.96484375","0.16308594","-3.5625","2.78125","2.3125"
"1571675595218","13","-0.060546875","0.9638672","0.17675781","-5.625","4.75","2.125"
"1571675595308","14","-0.05859375","0.9628906","0.19921875","-8.375","-3.3125","-0.25"
"1571675595428","15","-0.051757812","0.9638672","0.18066406","-8.3125","-0.5625","3.40625"
"1571675595517","16","-0.053710938","0.94140625","0.24902344","-8.4375","0.65625","1.8125"
"1571675595608","17","-0.032226562","0.9501953","0.25976562","-8.1875","-4.90625","0.09375"
"1571675595729","18","-0.01171875","0.9628906","0.24511719","-3.6875","-1.53125","1.03125"
"1571675595819","19","-0.036132812","0.94628906","0.2607422","-2.9375","-4.78125","0.21875"
"1571675595909","20","-0.041015625","0.94433594","0.25097656","-2.21875","-4.84375","0.03125"
"1571675596030","21","-0.037109375","0.9482422","0.28027344","-1.90625","-1.90625","0.09375"
"1571675596120","22","-0.036132812","0.94921875","0.25976562","-1.125","-0.25","0.40625"
"1571675596210","23","-0.03515625","0.953125","0.2705078","0.03125","-0.875","0.53125"
"1571675596330","24","-0.049804688","0.9453125","0.29492188","0.46875","3.71875","1.15625"
"1571675596419","25","-0.022460938","0.94433594","0.27246094","0.0","1.6875","-0.5625"
"1571675596508","26","-0.041015625","0.95214844","0.26367188","-0.0625","-0.75","-1.25"
"1571675596629","27","-0.041015625","0.93652344","0.26367188","1.09375","-0.4375","-1.3125"
"1571675596717","28","-0.04296875","0.93847656","0.2705078","1.3125","0.46875","-0.5625"
"1571675596807","29","-0.043945312","0.9472656","0.25","0.46875","-1.3125","-0.875"
"1571675596930","30","-0.078125","0.9433594","0.24511719","2.125","3.46875","0.21875"
"1571675597017","31","-0.033203125","0.9326172","0.25195312","2.25","4.125","-0.5"
"1571675597110","32","-0.05859375","0.9589844","0.24804688","1.375","0.28125","-0.1875"
"1571675597227","33","-0.068359375","0.9453125","0.25683594","1.5625","1.21875","0.53125"
"1571675597317","34","-0.064453125","0.94921875","0.23828125","1.3125","4.3125","1.5"
"1571675597409","35","-0.03515625","0.9482422","0.24511719","0.65625","3.46875","0.96875"
