"# PDIoT walking data"
"# Start time: 20191021T173041"
"# Group: NaN"
"# Subject: http://192.168.105.11:5000/index?data="
"# Activity type: NaN"
"# Sensor position: NaN"
"# Side of body: Left"
"# Sensor mounting: Body"
"# Number of steps: 10"
"# Notes: "
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1571675441175","0","-0.26367188","0.984375","-0.046875","-17.84375","-18.15625","2.125"
"1571675441264","1","-0.17578125","0.984375","0.060546875","-17.03125","9.4375","-5.875"
"1571675441354","2","-0.18359375","0.98339844","0.016601562","-8.3125","0.71875","4.5625"
"1571675441474","3","-0.18457031","0.9589844","0.08203125","-2.03125","2.4375","2.84375"
"1571675441564","4","-0.19335938","0.95703125","0.087890625","-8.125","-0.0625","0.28125"
"1571675441654","5","-0.16015625","0.96484375","0.06933594","-3.4375","1.6875","1.3125"
"1571675441774","6","-0.16210938","0.9707031","0.07421875","-1.65625","-1.1875","2.0"
"1571675441863","7","-0.19238281","0.9501953","0.087890625","-1.71875","-0.375","1.21875"
"1571675441954","8","-0.18261719","0.96191406","0.076171875","-1.65625","1.3125","1.6875"
"1571675442074","9","-0.16796875","0.9628906","0.091796875","-1.71875","2.0","0.90625"
"1571675442164","10","-0.16308594","0.95996094","0.08105469","-1.34375","2.0","0.84375"
"1571675442254","11","-0.17382812","0.97265625","0.09472656","-1.1875","1.3125","1.3125"
"1571675442374","12","-0.16992188","0.9609375","0.08886719","0.0","0.65625","1.5625"
"1571675442464","13","-0.17578125","0.9589844","0.099609375","-0.25","0.84375","1.09375"
"1571675442554","14","-0.17089844","0.95703125","0.09375","0.03125","1.75","1.15625"
"1571675442674","15","-0.17480469","0.9707031","0.09277344","-0.125","2.375","0.78125"
"1571675442764","16","-0.16113281","0.96777344","0.09863281","-0.25","2.4375","0.65625"
"1571675442854","17","-0.16992188","0.9580078","0.08105469","-0.25","2.0625","0.40625"
"1571675442975","18","-0.16894531","0.9628906","0.083984375","-0.0625","2.25","0.65625"
"1571675443065","19","-0.18457031","0.9609375","0.09472656","-0.5625","1.75","0.71875"
"1571675443154","20","-0.17285156","0.9667969","0.10058594","-1.25","1.15625","0.15625"
"1571675443275","21","-0.16796875","0.96191406","0.091796875","0.09375","2.1875","0.71875"
"1571675443365","22","-0.15625","0.9511719","0.099609375","-0.3125","1.375","0.65625"
"1571675443455","23","-0.17871094","0.9628906","0.095703125","-0.8125","1.5625","0.15625"
"1571675443575","24","-0.17089844","0.95410156","0.10546875","-0.9375","1.6875","0.15625"
"1571675443664","25","-0.18359375","0.95703125","0.095703125","-0.625","3.15625","0.53125"
"1571675443754","26","-0.17773438","0.9628906","0.09765625","-0.4375","2.4375","0.90625"
"1571675443874","27","-0.17871094","0.9589844","0.0859375","-0.375","1.5625","0.71875"
"1571675443964","28","-0.17675781","0.95214844","0.1015625","-0.125","1.75","0.40625"
"1571675444055","29","-0.16699219","0.96777344","0.09667969","-0.25","1.5625","0.34375"
"1571675444175","30","-0.16796875","0.96191406","0.109375","-0.3125","1.5","0.21875"
"1571675444265","31","-0.171875","0.95703125","0.10449219","-0.25","1.9375","0.28125"
"1571675444355","32","-0.1796875","0.9580078","0.08300781","-0.0625","1.28125","0.53125"
"1571675444474","33","-0.1796875","0.95703125","0.103515625","0.0","1.5","0.65625"
"1571675444565","34","-0.16992188","0.95703125","0.10253906","0.0","1.625","0.84375"
"1571675444655","35","-0.17089844","0.9609375","0.109375","0.0","1.625","0.71875"
"1571675444775","36","-0.17382812","0.95410156","0.09277344","0.46875","2.0625","0.84375"
"1571675444864","37","-0.17089844","0.9589844","0.103515625","0.46875","2.5","0.84375"
"1571675444954","38","-0.17675781","0.95996094","0.09277344","0.78125","2.0","1.09375"
"1571675445073","39","-0.16796875","0.96191406","0.10449219","0.53125","1.375","1.625"
"1571675445165","40","-0.17089844","0.96191406","0.10058594","0.65625","1.6875","1.3125"
"1571675445255","41","-0.16992188","0.9638672","0.09863281","0.28125","2.1875","1.03125"
"1571675445374","42","-0.16992188","0.95996094","0.083984375","0.65625","2.25","1.4375"
"1571675445465","43","-0.16699219","0.9589844","0.09375","0.96875","2.90625","1.5"
"1571675445555","44","-0.16503906","0.9667969","0.07910156","0.78125","3.03125","1.03125"
"1571675445675","45","-0.16894531","0.9580078","0.08203125","0.34375","2.96875","1.03125"
"1571675445765","46","-0.15136719","0.95410156","0.08105469","1.09375","3.53125","1.3125"
"1571675445855","47","-0.16113281","0.9716797","0.068359375","-0.9375","1.03125","0.78125"
"1571675446064","48","-0.16796875","0.9580078","0.080078125","-0.75","1.375","1.15625"
"1571675446069","49","-0.15722656","0.95996094","0.09667969","-1.59375","-0.0625","0.78125"
"1571675446154","50","-0.15722656","0.9589844","0.08691406","-2.625","-0.25","-0.25"
"1571675446274","51","-0.16015625","0.9628906","0.091796875","-1.59375","1.15625","0.65625"
"1571675446364","52","-0.15136719","0.96484375","0.095703125","-2.09375","0.59375","0.46875"
"1571675446454","53","-0.16210938","0.95703125","0.09277344","-1.90625","2.375","0.09375"
"1571675446575","54","-0.15625","0.97265625","0.091796875","-2.625","0.65625","0.09375"
"1571675446665","55","-0.16503906","0.9628906","0.109375","-0.8125","1.3125","1.03125"
"1571675446755","56","-0.1640625","0.9667969","0.12695312","-0.4375","2.375","0.84375"
"1571675446874","57","-0.16699219","0.953125","0.11035156","-0.125","1.9375","1.4375"
"1571675446964","58","-0.18554688","0.9794922","0.07421875","-1.65625","-5.15625","0.34375"
