"# PDIoT walking data"
"# Start time: 20191125T154318"
"# Group: NaN"
"# Subject: http://a5a7aram.ddns.net:5000/index?data="
"# Activity type: NaN"
"# Sensor position: NaN"
"# Side of body: Left"
"# Sensor mounting: Body"
"# Number of steps: 10"
"# Notes: "
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1574696598724","0","0.964","-1.5449219","8.0","0.0","0.0","0.0"
"1574696599112","1","0.95","-1.5537109","8.0","0.0","0.0","0.0"
"1574696599210","2","0.948","-1.3388672","8.0","0.0","0.0","0.0"
"1574696599259","3","0.948","-1.7226562","9.765625E-4","0.0","0.0","0.0"
"1574696599356","4","0.944","-1.1240234","8.0","0.0","0.0","0.0"
"1574696599503","5","0.954","-1.2568359","8.0","0.0","0.0","0.0"
"1574696599697","6","0.952","-1.0488281","8.0","0.0","0.0","0.0"
"1574696599746","7","0.952","-1.359375","8.0","0.0","0.0","0.0"
"1574696599992","8","0.952","-1.3867188","8.0","0.0","0.0","0.0"
"1574696600090","9","0.954","-1.3818359","8.0","0.0","0.0","0.0"
"1574696600332","10","0.958","-1.2460938","8.0","0.0","0.0","0.0"
"1574696600479","11","0.96","-1.3681641","8.0","0.0","0.0","0.0"
"1574696600727","12","0.954","-1.4111328","8.0","0.0","0.0","0.0"
"1574696600824","13","0.954","-1.0927734","8.0","0.0","0.0","0.0"
"1574696601062","14","0.972","-1.7421875","8.0","0.0","0.0","0.0"
"1574696601258","15","0.994","-2.4609375","9.765625E-4","0.0","0.0","0.0"
"1574696601357","16","1.152","-5.3154297","8.0","0.0","0.0","0.0"
"1574696601599","17","0.962","-4.176758","8.0","0.0","0.0","0.0"
"1574696601745","18","1.006","-0.74121094","8.0","0.0","0.0","0.0"
"1574696602088","19","1.048","-3.7714844","8.0","0.0","0.0","0.0"
"1574696602234","20","0.972","1.0429688","8.0","0.0","0.0","0.0"
"1574696602381","21","0.912","-0.7109375","8.0","0.0","0.0","0.0"
"1574696602479","22","0.998","0.47070312","8.0","0.0","0.0","0.0"
"1574696602817","23","1.144","-2.6855469","8.0","0.0","0.0","0.0"
"1574696603063","24","1.032","-0.34277344","8.0","0.0","0.0","0.0"
"1574696603111","25","1.412","3.709961","8.0","0.0","0.0","0.0"
"1574696603256","26","1.076","5.064453","9.765625E-4","0.0","0.0","0.0"
"1574696603500","27","1.056","-0.7470703","8.0","0.0","0.0","0.0"
"1574696603598","28","1.03","-0.14648438","8.0","0.0","0.0","0.0"
"1574696603696","29","0.986","-0.5234375","8.0","0.0","0.0","0.0"
"1574696603842","30","0.962","-0.51464844","8.0","0.0","0.0","0.0"
"1574696604085","31","1.674","-9.147461","8.0","0.0","0.0","0.0"
"1574696604232","32","0.338","-3.2402344","8.0","0.0","0.0","0.0"
"1574696604379","33","0.536","0.9472656","8.0","0.0","0.0","0.0"
"1574696604478","34","1.644","1.9052734","8.0","0.0","0.0","0.0"
"1574696604672","35","1.832","-13.5390625","8.0","0.0","0.0","0.0"
"1574696604721","36","1.374","4.1904297","8.0","0.0","0.0","0.0"
"1574696604816","37","1.188","-6.2617188","8.0","0.0","0.0","0.0"
"1574696604865","38","1.264","5.2753906","8.0","0.0","0.0","0.0"
"1574696604962","39","0.946","-1.7978516","8.0","0.0","0.0","0.0"
"1574696605207","40","1.26","0.51171875","8.0","0.0","0.0","0.0"
"1574696605353","41","1.396","4.1435547","8.0","0.0","0.0","0.0"
"1574696605450","42","0.34","-1.1835938","8.0","0.0","0.0","0.0"
"1574696605694","43","1.692","2.1015625","8.0","0.0","0.0","0.0"
"1574696605742","44","1.492","8.826172","8.0","0.0","0.0","0.0"
"1574696605937","45","1.236","3.274414","8.0","0.0","0.0","0.0"
"1574696605987","46","1.214","-6.2539062","8.0","0.0","0.0","0.0"
"1574696606085","47","1.182","4.834961","8.0","0.0","0.0","0.0"
"1574696606183","48","0.948","-2.196289","8.0","0.0","0.0","0.0"
"1574696606232","49","0.97","1.0146484","8.0","0.0","0.0","0.0"
"1574696606377","50","1.232","0.21679688","8.0","0.0","0.0","0.0"
"1574696606474","51","1.764","-3.8007812","8.0","0.0","0.0","0.0"
"1574696606572","52","1.324","-2.1972656","8.0","0.0","0.0","0.0"
"1574696606620","53","0.682","2.5947266","8.0","0.0","0.0","0.0"
"1574696606815","54","1.314","5.169922","8.0","0.0","0.0","0.0"
"1574696607059","55","1.576","-11.704102","8.0","0.0","0.0","0.0"
"1574696607107","56","1.074","3.0527344","8.0","0.0","0.0","0.0"
"1574696607450","57","0.992","0.58203125","8.0","0.0","0.0","0.0"
"1574696607499","58","1.09","-1.2490234","8.0","0.0","0.0","0.0"
"1574696607840","59","0.6","-5.088867","8.0","0.0","0.0","0.0"
"1574696608084","60","1.57","1.8291016","8.0","0.0","0.0","0.0"
"1574696608326","61","1.632","5.3085938","8.0","0.0","0.0","0.0"
"1574696608424","62","1.272","-8.34082","8.0","0.0","0.0","0.0"
"1574696608473","63","1.24","5.1015625","8.0","0.0","0.0","0.0"
"1574696608570","64","0.998","-1.5751953","8.0","0.0","0.0","0.0"
"1574696608619","65","1.022","0.8544922","8.0","0.0","0.0","0.0"
"1574696608716","66","1.078","-0.46777344","8.0","0.0","0.0","0.0"
"1574696608960","67","0.946","0.8925781","8.0","0.0","0.0","0.0"
"1574696609106","68","0.388","-1.8300781","8.0","0.0","0.0","0.0"
"1574696609302","69","1.336","1.2470703","8.0","0.0","0.0","0.0"
"1574696609742","70","1.012","-2.725586","8.0","0.0","0.0","0.0"
"1574696610082","71","1.804","-2.461914","8.0","0.0","0.0","0.0"
"1574696610180","72","1.37","-5.4384766","8.0","0.0","0.0","0.0"
"1574696610373","73","1.126","2.4384766","8.0","0.0","0.0","0.0"
"1574696610471","74","2.14","3.5078125","8.0","0.0","0.0","0.0"
"1574696610569","75","1.542","9.200195","8.0","0.0","0.0","0.0"
"1574696610813","76","1.118","-2.5742188","8.0","0.0","0.0","0.0"
"1574696610910","77","1.196","3.3251953","8.0","0.0","0.0","0.0"
"1574696610959","78","1.0","-4.173828","8.0","0.0","0.0","0.0"
"1574696611153","79","1.056","0.32226562","8.0","0.0","0.0","0.0"
"1574696611447","80","0.674","-6.229492","8.0","0.0","0.0","0.0"
"1574696611496","81","0.462","1.7548828","8.0","0.0","0.0","0.0"
"1574696611934","82","1.152","1.5576172","8.0","0.0","0.0","0.0"
"1574696611983","83","1.134","-4.6660156","8.0","0.0","0.0","0.0"
"1574696612082","84","1.156","3.140625","8.0","0.0","0.0","0.0"
"1574696612177","85","0.986","-1.9941406","8.0","0.0","0.0","0.0"
"1574696612470","86","1.69","-1.2675781","8.0","0.0","0.0","0.0"
"1574696612568","87","2.068","-14.75293","8.0","0.0","0.0","0.0"
"1574696612811","88","0.854","2.9394531","8.0","0.0","0.0","0.0"
"1574696612860","89","1.42","0.90722656","8.0","0.0","0.0","0.0"
"1574696612957","90","1.674","1.8945312","8.0","0.0","0.0","0.0"
"1574696613056","91","1.678","10.223633","8.0","0.0","0.0","0.0"
"1574696613104","92","2.584","-19.53125","8.0","0.0","0.0","0.0"
"1574696613298","93","1.192","-6.482422","8.0","0.0","0.0","0.0"
"1574696613347","94","1.108","2.6259766","8.0","0.0","0.0","0.0"
"1574696613445","95","1.004","-2.7763672","8.0","0.0","0.0","0.0"
"1574696613493","96","0.994","0.6464844","8.0","0.0","0.0","0.0"
"1574696613592","97","1.046","1.0019531","8.0","0.0","0.0","0.0"
